gross_over_budget,budget_2016_mm,gross_2016_mm,tickets_sold,content_rating,imdb_score,num_critic_for_reviews,num_user_for_reviews,nudity,movie_scale,movie_title,plot_keywords
2.26,17,38,4.5,PG-13,4.8,128,143,n,small,All About Steve,blind date|crossword puzzle|eccentric|fall|mine shaft
2.26,7,16,1.9,R,4,137,120,n,small,Devil's Due,eiffel tower at night|honeymoon|implied insemination|party|taxi driver
2.26,13,29,4.3,R,6.4,109,271,n,small,New Nightmare,earthquake|elm street|freddy krueger|nightmare|sleep
2.27,21,47,6.6,G,7.7,75,147,n,small,The Muppet Christmas Carol,christmas|christmas eve|miser|muppet|scrooge
2.32,25,57,7.2,PG-13,4.1,140,389,n,small,Boogeyman,boogeyman|childhood|fear|hometown|uncle
2.33,17,40,4.7,PG-13,4.8,138,115,n,small,The Roommate,animal abuse(non graphic)|cat killer|college|dead cat|death of cat
2.33,17,40,5.1,PG,6.4,96,88,n,small,Because of Winn-Dixie,10 year old|dog|florida|girl|supermarket
2.33,21,49,6.5,PG-13,5.6,102,193,n,small,The Skulls,college|friend|ivy league|secret society|suicide
2.34,5,12,1.3,R,3.5,59,53,n,small,Fifty Shades of Black,color in title|parody|reference to cuba gooding jr|reference to netflix|written by star
2.35,18,43,5.2,R,7.8,588,1101,n,small,Birdman or (The Unexpected Virtue of Ignorance),actor|artist|broadway play|replacement|stage
2.37,14,34,4.3,PG-13,5.5,85,151,n,small,Employee of the Month,competition|date|employee|laser in eyes|slacker
2.39,23,55,7.5,PG-13,7.2,133,549,n,small,10 Things I Hate About You,dating|protective father|school|shrew|teen movie
2.39,23,55,7,PG-13,5.9,184,337,n,small,Premonition,car|car accident|housewife|sheriff|suburb
2.4,9,22,2.6,PG-13,6.6,91,57,n,small,Black or White,color in title
2.41,9,21,2.6,R,6.9,261,687,n,small,The Devil's Rejects,escape|police|road trip|sheriff|texas
2.42,23,57,7.2,PG-13,6.7,111,317,n,small,Under the Tuscan Sun,author|book|vacation|villa|writer
2.43,24,58,7.4,PG-13,2.7,99,613,n,small,Date Movie,female protagonist|greek|overweight|spoof|wedding planner
2.44,19,47,5.5,PG,7.1,110,114,n,small,Soul Surfer,christian|christian film|shark|surfer|surfing
2.44,12,29,3.9,PG,6.3,29,65,n,small,Lone Wolf McQuade,drugs|martial arts|texas|texas ranger|weapon
2.47,22,55,6.6,PG,7.3,180,185,n,small,The Hundred-Foot Journey,chef|haute cuisine|indian cuisine|michelin guide|restaurant
2.47,19,47,6,R,5.9,196,366,n,small,The Texas Chainsaw Massacre: The Beginning,cannibal|car accident|leatherface|psychopath|slaughterhouse
2.47,9,22,3.2,R,7.3,31,209,n,small,Eve's Bayou,doctor|louisiana|secret|title directed by female|witchcraft
2.49,25,61,8.3,PG,6.7,10,31,n,small,White Fang,alaska|dog|friendship|gold|yukon
2.49,19,47,6.1,PG-13,7.6,236,645,n,small,The Illusionist,duchess|illusionist|magician|prince|supernatural power
2.51,22,56,6.6,PG,6.6,103,45,n,small,Diary of a Wimpy Kid: Rodrick Rules,brother|middle school|no opening credits|photograph|school
2.51,22,56,7.1,PG,5.3,66,172,n,small,The Lizzie McGuire Movie,best friend|roma|singer|spaghetti|teenager
2.52,21,54,6.9,PG,3.3,56,307,n,small,The Master of Disguise,disguise|mask|master of disguise|restaurant|waiter
2.52,5,14,1.8,R,4.6,27,38,n,small,The Wash,african american stereotype|car wash|rent|roommate|threatening telephone call
2.53,15,38,4.6,R,7.1,349,252,n,small,Wild,female protagonist|grief|hiking|loss of mother|mother daughter relationship
2.53,12,29,3.4,R,6.7,391,392,n,small,Machete,machete|mexican|mexico|priest|texas
2.53,15,37,5.4,PG-13,6.5,76,247,n,small,Can't Hardly Wait,graduation|high school|letter|nerd|party
2.54,9,22,2.7,PG-13,5,52,41,n,small,Baggage Claim,woman wearing only a man's shirt
2.55,11,28,3.4,PG-13,5.9,183,330,n,small,The Fourth Kind,abduction|alaska|alien|owl|patient
2.56,24,62,8.1,PG-13,7.2,60,308,n,small,The Outsiders,dysfunctional family|gang|greaser|holding someone's head underwater|rivalry
2.56,11,27,3.5,PG-13,5.1,112,281,n,small,Stay Alive,countess|game reality crossover|ghost|group of friends|tower
2.57,25,65,8.3,PG,5.9,69,232,n,small,A Cinderella Story,cinderella story|correspondence|evil step mother|female protagonist|teenage girl
2.59,11,28,3.5,R,6.2,96,125,n,small,April Fool's Day,april fool's day|island|mansion|psycho|secret
2.6,16,42,5.5,R,6.2,34,102,n,small,How High,college|drugs|harvard|pot|smoke
2.6,15,40,5,PG-13,4.3,45,49,n,small,Johnson Family Vacation,cross country|cross country trip|highway travel|on the road|road movie
2.62,17,45,5.3,PG,7.4,113,83,n,small,"McFarland, USA",coach|high school|place name in title|school|student
2.62,13,35,4.4,PG-13,5.4,172,156,n,small,The Eye,cellular memory|eye|eye transplant|seeing dead people|violinist
2.63,6,17,2,PG,3.2,29,65,n,small,Teen Wolf Too,falling in love|glowing eyes|insult|teenager|three word title
2.64,13,35,4.4,R,6,198,369,n,small,Quarantine,apartment building|found footage|television|trapped|virus
2.65,8,20,3,R,7.6,68,173,n,small,Lone Star,father son relationship|interracial relationship|neo western|sheriff|texas
2.66,10,27,3.1,PG-13,4.8,185,127,n,small,The Forest,forest|japan|suicide|suicide forest|supernatural
2.66,18,48,5.7,PG-13,4.8,178,230,n,small,The Unborn,babysitting|experiment|nightmare|possession|twin
2.67,12,32,3.8,PG-13,6.4,191,160,n,small,Paper Towns,based on novel|female neighbor|friendship|travel|trip
2.67,6,15,1.9,PG-13,3.8,74,113,n,small,The Haunting of Molly Hartley,18th birthday|birthday|community center|resurrection|teenager
2.7,5,14,2.1,R,6.1,43,98,n,small,She's the One,claim in title|infidelity|irish american|love|sex
2.71,22,61,7.3,PG-13,5.6,61,174,n,small,Son of God,bare chested male bondage|crucifixion|loincloth|reference to god|resurrection
2.72,24,66,8,PG-13,5.7,52,38,n,small,Think Like a Man Too,african american|imperative in title|las vegas nevada|nevada|wedding
2.72,21,56,8.1,R,5.5,101,426,n,small,Urban Legend,campus|death|friend|professor|urban legend
2.73,10,28,3.6,PG-13,8,263,429,n,small,Sicko,canada|cuba|france|guantanamo|hmo
2.77,15,43,5.6,X,5.1,88,227,n,small,A Nightmare on Elm Street 5: The Dream Child,child|comic book|dream|murderer|nightmare
2.77,20,55,6.4,R,6.7,81,46,n,small,Bad Moms,lesbian kiss|mom|pta|reference to mad max|scene during end credits
2.77,10,28,3.3,R,5.2,189,126,n,small,Sinister 2,deputy|farmhouse|nightmare|private investigator|rural
2.78,10,27,3.5,R,7.4,159,206,n,small,Hustle & Flow,baby|friend|hip hop|pimp|stripper
2.79,18,50,6.4,R,6.4,265,855,n,small,The Hills Have Eyes,desert|horror movie remake|murder of family|rape|slasher
2.8,7,19,2.4,R,6.5,107,298,n,small,The Good Girl,dysfunctional marriage|marijuana|small town|store|trying to conceive
2.82,12,35,4.8,R,7.2,42,87,n,small,Diner,baltimore colts|diner|marriage|salesman|wedding
2.84,13,36,4.7,R,8.5,274,2067,n,small,Memento,flashback|memory|murder|short term memory|telephone
2.84,15,43,5.1,PG-13,6.2,198,181,n,small,Krampus,christmas|german|holiday|krampus|santa claus
2.84,17,48,5.7,PG-13,7.8,487,377,n,small,Moonrise Kingdom,1960s|boy scouts|boy scouts camp|coming of age|young love
2.86,15,44,5.3,PG-13,6.5,238,122,n,small,Snitch,cigarette smoking|dea|drugs|inspired by true events|undercover
2.87,22,64,9.4,R,7.1,130,218,n,small,Wag the Dog,death|election|hollywood|president|scandal
2.87,10,28,3.6,R,4.5,129,291,n,small,Friday the 13th Part VIII: Jason Takes Manhattan,cult film|friday the thirteenth|hockey mask|jason voorhees|murder spree
2.89,22,64,7.3,PG-13,6.2,119,132,n,small,Takers,armored car|bank|falling out among thieves|heist|planning
2.89,10,30,3.6,PG,4.1,83,68,n,small,One Direction: This Is Us,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors
2.89,14,41,4.9,R,5.2,35,65,n,small,Action Jackson,murder|power|psychotronic|tough cop|union
2.92,22,63,8,PG,6.5,142,247,n,small,Hoodwinked!,animal|axe|red riding hood|wolf|woodsman
2.92,14,42,5.3,PG-13,4.9,140,369,n,small,Darkness Falls,boy|darkness|light|tooth|tooth fairy
2.94,16,48,7,R,5.8,8,26,n,small,A Low Down Dirty Shame,drugs|ex cop|gun fu|machismo|shootout
2.94,5,15,2.2,R,3.9,19,38,n,small,I Got the Hook Up,friend|obscenity|scam|vacant lot|van
2.95,24,71,9.4,PG,6.5,78,121,n,small,Twilight Zone: The Movie,1940s|1960s|bar|kick the can|remake
2.99,13,39,4.8,PG,5.8,112,149,n,small,Earth to Echo,alien|bar|construction worker|no opening credits|no title at beginning
3,22,66,7.6,PG-13,4.4,40,68,n,small,Why Did I Get Married Too?,question mark in title|returning character killed off|sequel|six word title|writer director
3.03,13,40,5.2,R,5.6,92,147,n,small,The Banger Sisters,bartender|groupie|lawyer|road trip|writer
3.06,24,74,9.4,PG-13,5.9,94,152,n,small,Without a Paddle,death|friend|hijacker|river|tree house
3.07,14,44,6,R,7.4,206,1015,n,small,Dogma,abortion|abortion clinic|angel|church|clinic
3.09,12,36,4.1,R,6,158,166,n,small,Dirty Grandpa,female removes her clothes|fondling|voyeur|voyeurism|white panties
3.1,16,50,6.4,PG-13,3.3,111,578,n,small,Crossroads,audition|friendship|graduation|high school graduation|love
3.1,8,26,3.5,PG-13,7.5,119,340,n,small,Best in Show,dog show|gay|gay character|gay couple|gay interest
3.12,23,73,9.3,PG-13,5.4,97,205,n,small,Just Married,fall|honeymoon|love|marriage|newlywed
3.12,11,35,4.2,R,4.8,282,255,n,small,Texas Chainsaw 3D,chainsaw|halloween|mansion|massacre|texas
3.15,22,69,8,PG,5.8,123,185,n,small,The Last Song,beach|fire|love|pianist|summer
3.17,25,81,11.7,PG-13,7,129,425,n,small,Austin Powers: International Man of Mystery,cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism
3.17,13,42,5.3,R,6.6,153,165,n,small,Harold & Kumar Escape from Guantanamo Bay,bong|escape|ex girlfriend|guantanamo bay|texas
3.19,20,64,8.2,PG,5.4,69,99,n,small,Big Fat Liar,brunette|film producer|liar|prank|stunt
3.19,18,56,6.7,R,6.5,543,789,n,small,Evil Dead,book of the dead|demon|h.p. lovecraft|lesbian kiss|promise
3.19,18,57,7.3,PG-13,5,152,468,n,small,When a Stranger Calls,babysitting|cell phone|high school|nightmare|teenager
3.19,17,54,6.3,PG-13,6.8,186,139,n,small,The Shallows,beach|island|mexico|prey|trapped
3.2,22,71,10.5,PG-13,6.8,106,506,n,small,Romeo + Juliet,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers
3.2,7,22,2.8,R,6.2,92,153,n,small,O,basketball|basketball player|boarding school|love|shakespeare's othello
3.21,22,72,8.6,PG-13,6.4,191,185,n,small,17 Again,adult as child|father son relationship|high school student|janitor|school
3.22,18,59,8.7,PG-13,7,77,289,n,small,Happy Gilmore,golf|golf ball|golfer|grandmother's house|tournament
3.24,9,29,3.6,PG-13,5.2,135,148,n,small,Shutter,car accident|japan|newlywed|photograph|photographer
3.25,8,26,3.2,R,7.3,172,333,n,small,They Live,alien|brainwashing|construction worker|sunglasses|teleportation
3.26,8,26,3.2,R,6.1,164,100,n,small,That Awkward Moment,dating|divorce|father daughter relationship|mother daughter relationship|party
3.28,13,44,5.2,R,7.1,421,288,n,small,The Ides of March,governor|intern|manager|ohio|politics
3.28,21,69,8.2,PG-13,4.8,31,50,n,small,Madea's Witness Protection,critically bashed|culture shock|interracial relationship|madea series|ponzi scheme
3.3,22,74,9.3,PG-13,6.9,55,109,n,small,The Last Dragon,cult film|kung fu|kung fu classic|martial arts|title spoken by character
3.3,18,59,8.6,R,7.5,140,462,n,small,Jackie Brown,arms dealer|atf|bail|money|multiple perspectives
3.31,18,60,6.9,PG-13,6.1,156,103,n,small,My Big Fat Greek Wedding 2,family restaurant|greek|remarriage|suburb|wedding
3.33,24,81,12,PG,7.3,27,132,n,small,Little Women,civil war|female protagonist|post civil war|reference to friedrich schiller|u.s. civil war
3.34,23,78,10,R,7.1,195,485,n,small,Bad Santa,bartender|christmas|christmas eve|department store|drink
3.36,11,37,4.3,PG-13,6.3,273,319,n,small,Devil,devil|elevator|hit and run|throat slitting|trapped in an elevator
3.36,11,38,4.9,PG-13,5,86,217,n,small,Swimfan,high school|hospital|new jersey|stanford university|swimming
3.38,23,79,10,R,6,220,518,n,small,The Amityville Horror,ghost|haunted house|murder|nightmare|priest
3.39,13,45,5.4,PG-13,7.3,275,171,n,small,St. Vincent,bullying|grumpy old man|school presentation|stroke|stroke recovery
3.41,14,46,6.8,PG-13,6.1,19,72,n,small,Loaded Weapon 1,cookie|detective|microfilm|parody|sergeant
3.42,11,37,4.7,PG-13,6.5,37,60,n,small,Brown Sugar,basketball|hip hop|rap music|record company|writer
3.43,12,42,5.3,PG-13,7.3,109,56,n,small,The Secret Life of Bees,beekeeping|insect in title|racism|sister|south carolina
3.44,17,58,6.9,R,5.5,264,268,n,small,My Bloody Valentine,coma|death|miner|valentine|valentine's day
3.48,5,18,2.1,R,5.2,9,33,n,small,Addicted,adultery|attraction|lust|obsession|temptation
3.5,10,35,4.4,PG-13,6.7,166,129,n,small,Nick and Norah's Infinite Playlist,band|gay|gay friend|love|night
3.51,15,51,6.2,PG-13,5.9,264,162,n,small,The Possession,basketball coach|box|jewish|rabbi|yard sale
3.54,5,19,2.2,PG-13,5.2,228,323,n,small,Apollo 18,cosmonaut|footprint|found footage|moon|secret mission
3.55,10,36,4.3,R,5.9,144,374,n,small,Halloween 4: The Return of Michael Myers,halloween|michael myers|murder|niece|october
3.58,10,36,4.1,PG-13,6,159,155,n,small,The Boy,animate doll|doll|england|nanny|surprise ending
3.58,17,62,8,R,7.1,216,629,n,small,Phone Booth,phone booth|publicist|single set production|sniper|sniper rifle
3.59,18,65,8.7,PG-13,5.5,106,469,n,small,"Dude, Where's My Car?",bare chested male|gay kiss|homoeroticism|lesbian kiss|transsexual
3.61,23,83,10.5,PG-13,5.7,50,69,n,small,Barbershop 2: Back in Business,barbecue|barbershop|blaxploitation|marriage|politics
3.64,15,55,7.5,R,6.9,101,749,n,small,Cruel Intentions,bet|revenge|seduction|virgin|wager
3.68,17,64,8,PG-13,5.6,41,100,n,small,Why Did I Get Married?,marriage|overweight|psychologist|secret|work
3.69,18,67,8.1,R,6.5,142,281,n,small,Child's Play,birthday|doll|murder|serial killer|voodoo
3.71,8,30,3.9,R,6.1,40,31,n,small,Two Can Play That Game,advice|battle of the sexes|lingerie|romantic rivalry|rule
3.71,11,40,5.8,PG,6.2,14,54,n,small,The Adventures of Huck Finn,boy|lesson|mississippi river|river|slave
3.73,5,19,2.3,PG-13,7.5,309,195,n,small,Still Alice,alzheimer's disease|bechdel test passed|linguistics professor|new york city|reference to angels in america the play
3.75,15,55,7.1,PG,7.4,80,962,n,small,A Walk to Remember,community service|love|punishment|school|student
3.75,25,92,11.7,PG-13,6.7,233,522,n,small,The Exorcism of Emily Rose,death|demonic possession|exorcism|lawyer|priest
3.78,15,57,7.1,PG-13,6.1,37,32,n,small,This Christmas,christmas|family home|musician|piano|secret
3.79,13,49,6.7,R,6.7,32,79,n,small,The Best Man,african american|bachelor party|brooklyn bridge|family relationships|stripper
3.8,9,33,4,R,7.9,534,552,n,small,Nightcrawler,employer employee relationship|ethics|journalism|sociopath|tv news
3.81,8,30,3.9,R,7.6,239,323,n,small,Thank You for Smoking,cigarette smoking|lobbyist|political satire|reporter|tobacco industry
3.82,18,68,8.2,PG-13,7.2,223,250,n,small,Pitch Perfect,a cappella|competition|dj|female protagonist|lesbian
3.85,25,98,11.7,G,7.3,24,133,n,small,The Land Before Time,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake
3.86,24,94,12.9,R,5.7,91,202,n,small,Deuce Bigalow: Male Gigolo,aquarium|fish|fish tank|gigolo|norwegian
3.86,9,34,4.6,R,5.1,12,11,n,small,House Party 2,college|misogyny|money|new friend|party
3.88,9,37,5.3,R,8.6,162,1182,n,small,The Usual Suspects,criminal|dirty cop|flashback|limping|suspect
3.88,6,23,2.9,X,5.2,137,287,n,small,Halloween 5,cat|halloween|kitten|michael myers|psychotronic
3.88,7,28,3.8,G,5,28,18,n,small,Doug's 1st Movie,dance|friend|monster|reference to batman|valentine
3.89,13,49,6,R,6.1,90,42,n,small,About Last Night,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting
3.91,5,19,2.4,PG-13,3.1,37,112,n,small,Larry the Cable Guy: Health Inspector,diner|food poisoning|health inspector|restaurant|undercover
3.98,15,58,6.9,PG-13,4.1,36,59,n,small,I Can Do Bad All by Myself,aunt|immigrant|looting|love|nightclub singer
3.98,13,53,6.4,PG-13,5.6,58,84,n,small,No Good Deed,home invasion|police officer shot|police officer shot in the chest|psychopath|three word title
3.99,13,53,6.4,R,6.7,285,266,n,small,The Call,911 operator|calling 911|die hard scenario|head held underwater|white villain
4,7,30,3.6,R,6,95,118,n,small,Creepshow 2,anthology|hit and run|hit by a car|living statue|melting woman
4,9,34,4,PG-13,6.5,132,116,n,small,The DUFF,cartoon on tv|generation y|high school|overalls|strong female character
4,23,93,11.6,PG-13,6.9,253,491,n,small,Disturbia,binoculars|electronic tag|house arrest|neighbor|watching someone
4.01,14,55,8.2,R,6.8,29,70,n,small,Set It Off,bank|black comedy|main characters killed off|money|robbery
4.05,19,78,10.2,PG,6.9,81,181,n,small,Bill & Ted's Excellent Adventure,failing student|high school|payphone|teenager|telephone booth
4.1,15,61,8.3,R,4.9,91,252,n,small,Freddy's Dead: The Final Nightmare,dark comedy|dream|freddy krueger|nightmare|serial murder
4.12,25,105,13.2,PG,6.2,112,83,n,small,The Game Plan,family relationships|football movie|publicist|sports team|tween girl
4.13,21,88,10.4,R,7.3,549,439,n,small,The Descendants,boating accident|daughters|father daughter relationship|hospital|marriage
4.15,18,73,8.7,R,6.7,56,64,n,small,The Best Man Holiday,childbirth|christmas|gay slur|infidelity|punched in the nose
4.15,7,31,4.5,PG-13,7.2,95,157,n,small,The Apostle,church|louisiana|minister|preacher|texas
4.15,5,21,2.4,PG,3.4,29,102,n,small,God's Not Dead 2,alternate universe|christian|christian film|christianity|manipulation
4.2,9,39,4.9,PG,7.5,351,526,n,small,"Good Night, and Good Luck.",cbs|expose|fear|paranoia|reporter
4.23,20,86,10.3,R,4.9,148,144,n,small,Tammy,alcoholic|grandmother|highway travel|niagara falls|on the road
4.24,13,53,6.9,R,7.9,103,418,n,small,Do the Right Thing,black militant|frustration|pizza|pizza parlor|pizzeria
4.24,5,21,2.6,R,6.1,196,211,n,small,"As Above, So Below",archeologist|catacomb|found footage|paris france|philosopher's stone
4.25,25,108,15.7,R,5.6,140,419,n,small,I Know What You Did Last Summer,beach|corpse|fourth of july|overalls|revenge
4.27,17,70,8.1,PG,6.2,111,103,n,small,Diary of a Wimpy Kid,cheese|diary|friend|middle school|school
4.3,5,22,2.6,PG-13,7.4,276,216,n,small,The Way Way Back,awkward boy|shy kid|summer|vacation|water park
4.32,8,36,4.3,PG-13,7.7,331,494,n,small,500 Days of Summer,friend|greeting card|office|summer|true love
4.34,12,53,7.9,R,5.6,11,14,n,small,A Thin Line Between Love and Hate,african american|dating|independent film|irreverence|revenge
4.37,9,37,4.4,R,7.7,327,378,n,small,50/50,best friend|cancer|survival rate|therapist|vomiting
4.38,16,71,8.9,PG-13,5.2,86,162,n,small,Stomp the Yard,atlanta georgia|competition|dancer|death|fraternity
